Name,AAV,catcher,year,Age,stayed_same_team,G,PA,HR,R,RBI,AVG,OBP,SLG,GDP,H,OPS,PlayerId,G_2,PA_2,HR_2,R_2,RBI_2,AVG_2,OBP_2,SLG_2,GDP_2,H_2,OPS_2,SB_success,SB_success_2,BABIP,wOBA,wRC+,Off,Def,BsR,WAR,wRAA,UBR,WPA,Clutch,Barrel%,HardHit%,xBA,xSLG,BABIP_2,wOBA_2,wRC+_2,Off_2,Def_2,BsR_2,WAR_2,wRAA_2,UBR_2,WPA_2,Clutch_2,Barrel%_2,HardHit%_2,xBA_2,xSLG_2
"Mark Canha",14.537005731,False,2022,33,False,141,625,17,93,61,0.231213872,0.3584,0.387283236,9,120,0.745683236,11445,126,497,26,80,58,0.273170731,0.396378269,0.51707317,10,112,0.913451439,85.71428571428571,60,0.27393617,0.33302490367889404,115.98314172873634,12.684108712662137,-5.162386134266853,0.4536083589773625,2.9124226915183513,9.617469979634635,0.6000000238418579,1.148211121559143,-0.25242217826019986,0.07124682,0.35368957,0.231,0.378,0.308243727,0.38558593332286806,146.46886693288832,29.21993584035007,-6.1265480518341064,-0.29775980953127146,3.9931950515616172,28.20358200313566,-0.5000000223517418,1.26289963722229,-1.424452044648046,0.08852459,0.40655738,0.245,0.465
"Rougned Odor",13.494729848400002,False,2022,28,False,102,361,15,42,39,0.201863354,0.286111111,0.378881987,3,65,0.664993098,12282,145,581,30,77,93,0.204980842,0.28275862,0.438697318,4,107,0.721455938,0,55.00000000000001,0.241545893,0.2894855043408591,84.05466908628568,-6.5340227510623565,7.363800883293152,0.5136023736558855,1.3297708156291603,-7.449449509645992,1.2999999523162842,-0.9623010754585266,-0.18625699893362246,0.0896861,0.37219731,0.202,0.374,0.244444444,0.30160512695263003,77.03191618933135,-17.326339178896383,4.608942747116089,-0.2708226991817355,0.8107807759143549,-9.206715135081543,1.5,-2.0495219230651855,0.0440715089747874,0.13583815,0.45375723,0.221,0.464
"Jorge Soler",13.165590096,False,2022,30,False,149,602,27,74,70,0.222868217,0.316498316,0.432170542,12,115,0.748668858,14221,162,679,48,95,117,0.264855687,0.353550295,0.568760611,16,156,0.922310906,0,75,0.25,0.32323137527764445,99.68538774843468,-3.1521434948041023,-17.78683376312256,-3.3058703406713903,-0.043410104767511615,4.298557653910768,-5.799999952316284,0.9873961210250854,0.10178025785242073,0.12403101,0.45736434,0.25,0.494,0.294277929,0.3783660905676469,135.8049760849305,29.05926020964653,-17.4784255027771,-2.0133073534816504,3.515920198982341,34.29407289214105,0,1.5216137170791626,-1.7400024558069556,0.16267943,0.49760766,0.276,0.595
"Eduardo Escobar",10.97132508,False,2022,33,False,146,599,28,77,90,0.253187613,0.313856427,0.471766848,3,139,0.785623275,6153,158,699,35,94,118,0.268867924,0.320457796,0.511006289,8,171,0.831464085,100,83.33333333333334,0.278894472,0.334217824764475,107.93560330532036,5.002613833643892,-0.34260523319244385,-1.0487604588270187,2.479975396345394,9.804356692828634,-2.100000023841858,0.09382563829421997,-0.855010581376213,0.08920188,0.34037559,0.249,0.453,0.282744282,0.3411071463220421,108.16782613781096,7.982966254389035,-2.2010107040405273,0.4502896247431636,2.728585265893047,12.79147253177886,0.20000004768371582,0.4617134928703308,-0.5701712191790554,0.06395349,0.31395349,0.254,0.464
"Eddie Rosario",9.874192572,False,2022,30,True,111,412,14,42,62,0.258575197,0.304878048,0.4353562,4,98,0.740234248,12155,137,590,32,91,109,0.275800711,0.3,0.5,10,155,0.8,78.57142857142857,75,0.272727272,0.3160840797715071,99.7931916559203,0.6141434610466021,-4.517433237284422,0.5448819713201374,1.0214102899692847,0.530778615094583,-0.000000022351741790771484,0.6479226648807526,0.021711116298324895,0.05864198,0.35802469,0.255,0.427,0.273333333,0.3285879954999807,104.00185178822451,3.010271811431897,-12.102083206176758,-0.007434634491801262,1.1946191668117119,4.412006161681068,-0.4000000059604645,0.7906354665756226,0.8735578809735005,0.07676349,0.35684647,0.26,0.494
"Robinson Chirinos",9.874192572,True,2022,38,False,45,112,5,13,15,0.226804123,0.324324324,0.453608247,2,22,0.777932571,3142,114,437,17,57,58,0.237704918,0.347126436,0.44262295,11,87,0.789749386,0,33.33333333333333,0.303571428,0.3361578739441193,110.35344403847837,0.7813374736553635,2.0771251767873764,-0.6948792024049908,0.6629628728314965,2.0137715361754056,-0.7000000178813934,-0.2245791107416153,-0.23153914673615292,0.08064516,0.4516129,0.189,0.362,0.305676855,0.336414320952332,111.82498954986674,4.216849911176539,5.8731114864349365,-2.3877449352294207,2.5189115396653445,6.224253197350479,-0.6000000238418579,-0.5590242743492126,-1.5196924537274294,0.06854839,0.36290323,0.214,0.391
"Andrew McCutchen",9.325626318000001,False,2022,35,False,144,574,27,78,80,0.221991701,0.334494773,0.443983402,10,107,0.778478175,9847,59,262,10,45,29,0.255707762,0.377862595,0.456621004,1,56,0.834483599,85.71428571428571,66.66666666666666,0.242424242,0.3346588768950709,107.93689283349292,7.8383802560519005,-12.497399806976318,2.0386251932941377,1.4615048140025924,9.608682881890568,1.2000000476837158,0.5579099059104919,0.031101797455110658,0.08963585,0.39495798,0.24,0.431,0.298701298,0.3584124056892541,119.59233943594,5.866884213622452,-2.9118133783340454,-0.9056818671524525,1.0992557039521844,8.713737458672167,-0.19999998807907104,1.1796473264694214,0.30602828895755785,0.07317073,0.40853659,0.254,0.443
"Tommy Pham",8.22849381,False,2022,34,False,155,561,15,74,49,0.229473684,0.340463458,0.383157894,10,109,0.723621352,2967,145,654,21,77,68,0.273368606,0.368501529,0.449735449,22,155,0.818236978,70,86.20689655172413,0.279761904,0.31823563768017676,102.81824303429406,2.2005988160310093,-11.349536418914795,0.1878547847736627,0.967595773478354,1.7680683204600363,1.5999999642372131,0.03742719814181328,-0.6405504156226547,0.0997151,0.46723647,0.253,0.438,0.316037735,0.3488893591440641,123.10229011287912,22.089867752815934,-10.763400793075562,2.779223625548184,3.4031764827358213,16.36746761931792,-0.09999990463256836,0.6318629384040833,-0.931971222137339,0.07191011,0.4494382,0.27,0.455
"Yan Gomes",7.131361302,True,2022,34,False,103,375,14,49,52,0.252148997,0.301333333,0.421203438,15,88,0.722536771,9627,97,358,12,36,43,0.222929936,0.315642458,0.388535031,7,70,0.704177489,0,100,0.286821705,0.30824786328500314,93.78717714998169,-2.420661470573837,12.020696103572845,0.37617412582039833,2.2356989200579096,-1.863727899920637,1.1000000014901161,0.08194352686405182,0.8351607652001511,0.08823529,0.37867647,0.28,0.469,0.264840182,0.2981536061587659,79.7641787647123,-10.244202850188795,7.539899796247482,-0.6861478695645928,0.8471868445467132,-6.741089817870143,-1.8999999463558197,-0.4395083785057068,0.10238766122940113,0.06060606,0.35930736,0.217,0.391
"Joc Pederson",6.582795048,False,2022,30,False,137,481,18,55,61,0.237762237,0.309771309,0.421911421,9,102,0.73168273,11899,149,514,36,83,74,0.248888888,0.3385214,0.537777777,4,112,0.876299177,40,50,0.280936454,0.3153147392610007,95.88059946952878,-3.6820121618107575,-9.451137244701385,-1.1595402390230447,0.29927081249525433,0.3535107119354737,0.000000022351741790771484,0.7950133979320526,1.1020753582927925,0.10094637,0.47634069,0.244,0.441,0.249180327,0.3617369424318895,125.7741012393215,17.585378423508416,-5.333250090479851,0.10655026603490114,2.7834928363617073,18.57200617640109,0.10000002384185791,1.9162553548812866,0.22240217980043475,0.09970674,0.42815249,0.249,0.479
"Jonathan Villar",6.582795048,False,2022,31,False,142,505,18,63,42,0.248898678,0.322067594,0.416299559,6,113,0.738367153,10071,162,714,24,111,73,0.274143302,0.338959212,0.453271028,8,176,0.79223024,66.66666666666666,81.63265306122449,0.3125,0.3196275531650779,103.08441889751062,1.8649491137380014,0.8054109811782837,-0.1180018619634211,1.9646146808852798,2.1731550596209472,3.099999785423279,-0.4260781705379486,-0.3781156705775675,0.07098765,0.34876543,0.235,0.388,0.340807174,0.33539229120047953,106.92637194069817,13.820307208618594,-4.214383602142334,7.499566140584648,3.4473541253405897,9.538817267327083,5.699999690055847,0.031195953488349915,-0.7104431410626799,0.06553911,0.36997886,0.246,0.412
"Josh Harrison",6.034228794000001,False,2022,34,False,138,558,8,58,60,0.27920792,0.341113105,0.4,9,141,0.741113105,8202,36,147,1,10,8,0.175182481,0.217687074,0.262773722,0,24,0.480460796,64.28571428571429,66.66666666666666,0.312941176,0.3245024422126784,104.21046316325989,0.881617941656387,3.5126571655273438,-2.3031484752427787,2.334072612036713,4.672416327051124,-0.4999999850988388,-0.7587895393371582,-0.752962935856533,0.0437788,0.32258065,0.278,0.42,0.207207207,0.20822795110494913,22.46836906507874,-14.986170778273689,0.4507899060845375,-0.41950240079313517,-0.894127850376758,-14.19470673914914,-1.2999999523162842,-1.751438021659851,-0.08502661878300355,0.03571429,0.29464286,0.236,0.401
"Leury Garcia",6.034228794000001,False,2022,31,True,126,474,5,60,54,0.267469879,0.33548387,0.375903614,12,111,0.711387484,5913,140,618,8,93,40,0.279029462,0.309719934,0.377816291,6,161,0.687536225,75,75,0.333333333,0.31224358030544813,96.45611946173727,0.5341942176550782,-1.879076011478901,2.590839870972559,1.5019049971204632,-0.856072536776572,3.7000000029802322,-0.819261908531189,-0.6213323870054819,0.03313253,0.32228916,0.24,0.336,0.353348729,0.29444224486830206,81.78449408876322,-11.795482594970172,2.8389790654182434,2.592294191941619,1.3063633723853652,-13.619485998976534,3.6999999284744263,-1.5712803602218628,-0.30924103609920195,0.03318584,0.29867257,0.242,0.351
"Kole Calhoun",5.705089041600001,False,2022,34,False,51,182,5,17,17,0.234939759,0.296703296,0.373493975,2,39,0.670197271,11200,152,632,33,92,74,0.231884057,0.324881141,0.467391304,14,128,0.792272445,100,80,0.280991735,0.292290944319505,80.69252748462362,-5.7292676669499825,-3.4846683740615845,-1.2558025291655213,-0.31239460911401773,-3.333227091138343,-0.6000000238418579,-0.1973681002855301,-0.11611475599626545,0.06349206,0.38888889,0.221,0.384,0.264623955,0.32991106731769365,104.52251280859335,4.268969631034548,-5.412699937820435,0.6158755039796233,2.114501389031538,5.448885991450067,0,0.48552361130714417,-0.05818932567111168,0.10687023,0.4173028,0.241,0.471
"Brad Miller",5.48566254,False,2022,32,False,140,377,20,53,49,0.226586102,0.320954907,0.453172205,7,75,0.774127112,12775,79,170,13,26,25,0.259740259,0.329411764,0.564935064,2,40,0.894346828,100,100,0.276381909,0.3313979981740316,105.81759774164634,2.547071177997992,-8.220146179199219,-0.2450372704770416,0.6978831221627287,5.2937910056406565,0.10000000894069672,0.15752580761909485,-0.02456154839731603,0.12328767,0.47945205,0.247,0.46,0.28125,0.36769852182444407,126.52687662933765,5.525740618741192,0.1182369589805603,-0.4300092626363039,1.0920648978536198,7.018546146264352,-0.7999999895691872,0.1397797390818596,-0.8721863006638912,0.12844037,0.46788991,0.242,0.519
"Corey Dickerson",5.48566254,False,2022,33,False,109,365,6,43,29,0.270833333,0.326027397,0.407738095,8,91,0.733765492,10762,78,279,12,33,59,0.303846153,0.340501792,0.565384615,4,79,0.905886407,54.54545454545454,100,0.323193916,0.3172996324169767,96.98137566153403,-1.6505306743499655,-2.5431891679763794,-0.20184014574624598,0.8189250641162005,0.8796885883486998,-0.19999999552965164,-0.6579126715660095,-0.5220521383819081,0.02973978,0.35687732,0.244,0.37,0.343589743,0.3667565980824557,126.21483068421529,9.210919030840454,-4.710971474647522,-0.438850118778646,1.3020084438726136,11.314340539175031,-1.2999999523162842,0.8555620163679123,-0.43210307922532654,0.0821256,0.34782609,0.262,0.473
"Jose Iglesias",5.48566254,False,2022,32,False,137,511,9,65,48,0.271221532,0.309197651,0.391304347,10,131,0.700501998,10231,146,530,11,62,59,0.287698412,0.31758034,0.406746031,17,145,0.724326371,71.42857142857143,50,0.305,0.30397038742054233,89.45274237381709,-6.176904403877655,6.409376472234726,0.42185829766094685,1.7878388776815624,-4.420721779850522,0.5000000298023224,-1.212942898273468,0.13294013433692653,0.03422983,0.28361858,0.27,0.366,0.315294117,0.30612423086800955,81.61833578681559,-14.180088938513915,16.076692581176758,-1.3264421503990889,1.8272863722614778,-6.3281788558905525,1.7000000476837158,0.6145324110984802,1.6568467469880148,0.02059497,0.23340961,0.264,0.36
"Roberto Perez",5.48566254,True,2022,33,False,44,161,7,13,17,0.14893617,0.245283018,0.319148936,1,21,0.564431954,2900,119,449,24,46,63,0.23907455,0.321266968,0.452442159,12,93,0.773709127,100,0,0.179487179,0.2510773093445496,58.143809376512564,-8.635627182437435,4.106991827487946,-0.38498727907426655,0.1018367635101427,-8.438604767438353,-0.5,-1.161196231842041,-0.06384078680764005,0.12643678,0.4137931,0.202,0.39,0.285123966,0.3255884586548319,101.87360646622356,-1.3083732527371241,26.595406532287598,-2.3835718678310513,4.037226774417216,2.193428928156595,-3.3000000715255737,0.9286243915557861,1.2741231605173888,0.10622711,0.41025641,0.222,0.444
"Donovan Solano",4.937096286,False,2022,34,False,101,344,7,35,31,0.280130293,0.344023323,0.403908794,8,86,0.747932117,8623,81,228,4,27,23,0.330232558,0.359649122,0.455813953,4,71,0.815463075,100,0,0.321138211,0.3243931351868638,105.4014794754829,1.8597888715273783,0.49686264991760254,-0.505686423741281,1.392183589403011,2.8366981727711003,0.09999999403953552,0.9496123194694519,0.12801497285990182,0.07480315,0.36614173,0.275,0.432,0.408536585,0.3456804412498809,115.65818231697665,5.043720075418566,3.5150927305221558,0.33349287509918213,1.5381297650937218,5.073657402326678,-0.30000001192092896,1.2252259254455566,0.5171301099337116,0.04166667,0.42857143,0.315,0.45
"Andrelton Simmons",4.388530032,False,2022,32,False,131,451,3,37,31,0.22330097,0.283482142,0.274271844,14,92,0.557753986,10847,103,424,7,47,40,0.263819095,0.308962264,0.364321608,21,105,0.673283872,100,83.33333333333334,0.255747126,0.2520252253328051,57.99227685930693,-24.539834728200862,18.13345718383789,-1.3441209308803082,0.9149409353267657,-23.284863577892015,0.5,-3.206331253051758,-0.8957718388173932,0.00564972,0.21468927,0.23,0.281,0.276836158,0.29008877573283853,77.58963200174756,-11.325357234991486,18.097431182861328,0.8191199526190758,2.15087311088424,-10.939705430484707,0.7000000476837158,-1.4893821477890015,-0.2090548838683033,0.0166205,0.32963989,0.243,0.327
"Cesar Hernandez",4.388530032,False,2022,32,False,149,637,21,84,62,0.231578947,0.307692307,0.385964912,11,132,0.693657219,10556,161,667,14,77,71,0.279411764,0.332833583,0.408496732,9,171,0.741330315,50,81.81818181818183,0.26618705,0.30195558868993927,91.43070733877687,-7.112622770377582,-0.1440948247909546,-0.4293918958865106,1.4719470830554797,-6.623944533419943,1.6000000014901161,-0.5981442332267761,0.15814552440361518,0.06849315,0.33105023,0.243,0.386,0.312749003,0.3152883952739192,91.33872472220524,-7.027081698281281,3.2604694962501526,0.5949954334646463,1.7019500422379468,-2.6802400742746513,0.3999999761581421,-0.40021002292633057,-0.3587098530742798,0.0251938,0.28294574,0.264,0.375
"Manny PiÃƒÂ±a",4.388530032,True,2022,35,False,75,208,13,27,33,0.188888888,0.29326923,0.438888888,4,34,0.732158118,2829,76,179,7,10,25,0.227848101,0.312849162,0.411392405,1,36,0.724241567,0,0,0.161538461,0.31513402553705067,95.53772427944796,-1.6843430990066688,12.588590383529663,-0.5027526267804205,1.7923246832176336,0.12176963233460371,-0.30000001192092896,-0.5728110671043396,-0.1170346310026168,0.1048951,0.32167832,0.219,0.441,0.284313725,0.30788258521744377,86.50839167506716,-3.848435597754045,11.471798658370972,-0.6621667370200157,1.2953648476869521,-1.8651832884912927,-0.5,-1.3792837858200073,-1.1302537474850822,0.06422018,0.33944954,0.223,0.401
"Albert Pujols",2.74283127,False,2022,42,False,109,296,17,29,50,0.236363636,0.283783783,0.432727272,14,65,0.716511055,1177,131,545,23,55,93,0.244399185,0.304587155,0.429735234,21,120,0.734322389,100,100,0.223255813,0.3024293163937513,89.22240083277438,-3.8621426907296197,-5.097487568855286,0.03666263888590038,0.104711918847054,-2.9411977623051864,-1.1000001430511475,-0.6845982819795609,0.3888798806520082,0.09051724,0.39224138,0.256,0.46,0.237745098,0.30835754533900933,89.9452894666698,-8.361907326081774,-14.723225593566895,-1.358166716992855,-0.32298808840653126,-5.455154270330449,-1.999999761581421,0.19395972788333893,0.9114007424086419,0.05336427,0.35962877,0.251,0.428
"Niko Goodrum",2.3039782668,False,2022,30,False,90,325,9,39,33,0.213793103,0.292307692,0.358620689,6,62,0.650928381,12092,112,472,12,61,45,0.24822695,0.322033898,0.420803782,7,105,0.74283768,73.68421052631578,80,0.301136363,0.28603833528665396,79.43765081827148,-6.788600077309015,5.927374601364136,1.393374910345301,1.035893759066589,-7.633504594831097,0.20000000298023224,-0.9819316864013672,0.29934560167170354,0.1027027,0.4,0.215,0.381,0.338181818,0.31549459784400435,95.01567099563185,2.674641171863798,8.101034760475159,5.681497509591281,2.70876601448203,-1.8125305330170953,5.5,-1.5680160522460938,-1.2293447548993863,0.05923345,0.41463415,0.237,0.387
"Matt Carpenter",2.194265016,False,2022,36,False,130,249,3,18,21,0.169082125,0.305220883,0.275362318,1,35,0.580583201,8090,129,492,15,59,46,0.225961538,0.334012219,0.391826923,3,94,0.725839142,100,85.71428571428571,0.25,0.2688577021321943,67.94102464731381,-9.775627878327874,-1.5140902400016785,0.3867708006873727,-0.29541852782615935,-9.387943995949833,-0.800000011920929,-0.5669016242027283,0.37403609838289165,0.11450382,0.41984733,0.223,0.425,0.285198555,0.3148167735447466,96.30795631180399,-2.931454673869505,4.180118799209595,-0.5348434010520577,1.6465481993666669,-2.177604883437946,-1.7000000476837158,0.0423513688147068,-0.09575014455543793,0.07167235,0.30375427,0.216,0.403
"Pedro Severino",2.0845517652,True,2022,28,False,113,419,11,32,46,0.248021108,0.307875894,0.382585751,9,94,0.690461645,14523,96,341,13,37,44,0.249180327,0.320588235,0.419672131,5,76,0.740260366,0,75,0.314393939,0.29930267151462975,86.67763883896994,-9.890394522725645,-10.974677085876465,-3.0560434765648097,-0.6454078794355226,-5.242982586995739,-2.7999998927116394,-1.5485045909881592,-0.5222801785300337,0.07636364,0.38181818,0.249,0.401,0.285067873,0.3159010929219863,93.74395327203217,-4.215867072983685,-7.477278709411621,-1.489286464639008,0.06510342060353969,-1.189656261063221,-2.7999998927116394,-0.970004141330719,-0.5584886204323266,0.08510638,0.33617021,0.265,0.443
"Charlie Culberson",1.9199818890000002,False,2022,33,True,91,271,5,23,22,0.242914979,0.295880149,0.380566801,3,60,0.67644695,3298,108,144,5,14,20,0.259259259,0.293706293,0.437037037,5,35,0.73074333,87.5,0,0.307262569,0.2921378944153176,81.49216070351825,-3.555128696930727,3.627114087343216,2.585701199248433,0.9430050467913917,-4.997528535870036,0.5,-1.324450969696045,-0.7989712510126381,0.03191489,0.29787234,0.229,0.321,0.344827586,0.3056012758841881,83.99602527356652,-3.2454169326587925,-0.3409304916858673,-0.2048398870974779,0.0980861723077171,-1.784449211241246,0.5,-1.1667718887329102,-1.09543085355784,0.05376344,0.30107527,0.235,0.396
